ID#,Marca,Modelo,Versión,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
1132,Fiat,Tipo,Sedán 1.6 Multijet II Lounge,120,4.0,Diésel,verde,21106.0,Tracción delantera,Manual ,110.0,1022.7,4.4,24.0,1598.0,45.0,6,200.0,9.8,3750.0,320.0,Berlina ,1310.0,4532.0,1792.0,1497.0
1133,Fiat,Tipo,SW 1.3 Multijet II Business,95,5.0,Diésel,verde,21556.0,Tracción delantera,Manual ,103.0,1190.5,4.2,24.0,1248.0,50.0,5,180.0,12.9,3750.0,200.0,Stationwagon ,1320.0,4571.0,1792.0,1514.0
1134,Fiat,Tipo,1.6 Multijet II Business,120,5.0,Diésel,verde,21805.0,Tracción delantera,Manual ,110.0,1136.4,4.4,24.0,1598.0,50.0,6,200.0,10.1,3750.0,320.0,Berlina ,1320.0,4368.0,1792.0,1495.0
1135,Fiat,Tipo,SW 1.3 Multijet II Lounge,95,5.0,Diésel,verde,21856.0,Tracción delantera,Manual ,103.0,1351.4,3.7,24.0,1248.0,50.0,5,180.0,12.3,3750.0,200.0,Stationwagon ,1300.0,4571.0,1792.0,1514.0
1136,Fiat,Tipo,SW 1.4 T-Jet S Design,120,5.0,Gasolina,ambar,21984.0,Tracción delantera,Manual ,155.0,714.3,7.0,24.0,1368.0,50.0,6,200.0,10.1,5000.0,215.0,Stationwagon ,1305.0,4571.0,1792.0,1514.0
1137,Fiat,Tipo,1.6 Multijet II Lounge,120,5.0,Diésel,verde,22106.0,Tracción delantera,Manual ,110.0,1136.4,4.4,24.0,1598.0,50.0,6,200.0,10.1,3750.0,320.0,Berlina ,1320.0,4368.0,1792.0,1495.0
1138,Fiat,Tipo,SW 1.6 Multijet II Mirror,120,5.0,Diésel,verde,22256.0,Tracción delantera,Manual ,113.0,1087.0,4.6,24.0,1598.0,50.0,6,200.0,10.3,3750.0,320.0,Stationwagon ,1390.0,4571.0,1792.0,1514.0
1139,Fiat,Tipo,SW 1.6 Multijet II Business,120,5.0,Diésel,verde,22806.0,Tracción delantera,Manual ,113.0,1087.0,4.6,24.0,1598.0,50.0,6,200.0,10.3,3750.0,320.0,Stationwagon ,1390.0,4571.0,1792.0,1514.0
1140,Fiat,Tipo,SW 1.6 Multijet II Lounge,120,5.0,Diésel,verde,23105.0,Tracción delantera,Manual ,113.0,1087.0,4.6,24.0,1598.0,50.0,6,200.0,10.3,3750.0,320.0,Stationwagon ,1390.0,4571.0,1792.0,1514.0
1141,Fiat,Tipo,1.6 Multijet II S Design,120,5.0,Diésel,verde,23105.0,Tracción delantera,Manual ,117.0,1136.4,4.4,24.0,1598.0,50.0,6,200.0,10.1,3750.0,320.0,Berlina ,1320.0,4368.0,1792.0,1495.0
1142,Fiat,Tipo,1.6 Multijet II Lounge DDCT,120,5.0,Diésel,verde,23706.0,Tracción delantera,Automática secuencial ,117.0,1087.0,4.6,24.0,1598.0,50.0,6,199.0,11.0,3750.0,320.0,Berlina ,1390.0,4368.0,1792.0,1495.0
1143,Fiat,Tipo,SW 1.6 Multijet II S Design,120,5.0,Diésel,verde,24106.0,Tracción delantera,Manual ,117.0,1087.0,4.6,24.0,1598.0,50.0,6,200.0,10.3,3750.0,320.0,Stationwagon ,1390.0,4571.0,1792.0,1514.0
1144,Fiat,Tipo,SW 1.6 Multijet II Lounge DDCT,120,5.0,Diésel,verde,24706.0,Tracción delantera,Automática secuencial ,117.0,1087.0,4.6,24.0,1598.0,50.0,6,192.0,10.4,3750.0,320.0,Stationwagon ,1400.0,4571.0,1792.0,1514.0
1145,Fiat,Tipo,1.6 Multijet II S Design DDCT,120,5.0,Diésel,verde,24706.0,Tracción delantera,Automática secuencial ,118.0,1087.0,4.6,24.0,1598.0,50.0,6,199.0,11.0,3750.0,320.0,Berlina ,1390.0,4368.0,1792.0,1495.0
1146,Fiat,Tipo,SW 1.6 Multijet II S Design DDCT,120,5.0,Diésel,verde,25705.0,Tracción delantera,Automática secuencial ,118.0,1087.0,4.6,24.0,1598.0,50.0,6,192.0,10.4,3750.0,320.0,Stationwagon ,1400.0,4571.0,1792.0,1514.0
1147,Ford,EcoSport,1.0 EcoBoost Trend 100,100,5.0,Gasolina,verde,13934.0,Tracción delantera,Manual ,116.0,945.5,5.5,24.0,999.0,52.0,6,170.0,11.9,6000.0,170.0,Todo Terreno ,1280.0,4096.0,1765.0,1650.0
1148,Ford,EcoSport,1.0 EcoBoost Titanium 125,125,5.0,Gasolina,verde,14751.0,Tracción delantera,Manual ,114.0,945.5,5.5,24.0,999.0,52.0,6,180.0,11.0,6000.0,170.0,Todo Terreno ,1280.0,4096.0,1765.0,1650.0
1149,Ford,EcoSport,1.0 EcoBoost ST Line 125,125,5.0,Gasolina,verde,14895.0,Tracción delantera,Manual ,114.0,945.5,5.5,24.0,999.0,52.0,6,180.0,11.0,6000.0,170.0,Todo Terreno ,1280.0,4096.0,1765.0,1650.0
1150,Ford,EcoSport,1.5 EcoBlue Titanium 120,120,5.0,Diésel,verde,15342.0,Tracción delantera,Manual ,110.0,1106.4,4.7,24.0,1499.0,52.0,6,183.0,10.7,3750.0,300.0,Todo Terreno ,1288.0,4096.0,1765.0,1650.0
1151,Ford,EcoSport,1.5 EcoBlue Trend 100,100,5.0,Diésel,verde,15533.0,Tracción delantera,Manual ,104.0,1155.6,4.5,24.0,1499.0,52.0,6,170.0,13.6,3750.0,215.0,Todo Terreno ,1288.0,4096.0,1768.0,1650.0
1152,Ford,EcoSport,1.5 EcoBlue ST Line 100,100,5.0,Diésel,verde,16097.0,Tracción delantera,Manual ,104.0,1155.6,4.5,24.0,1499.0,52.0,6,170.0,13.6,3750.0,215.0,Todo Terreno ,1288.0,4096.0,1768.0,1650.0
1153,Ford,EcoSport,1.0 EcoBoost ST Line 140,140,5.0,Gasolina,verde,16166.0,Tracción delantera,Manual ,113.0,963.0,5.4,24.0,999.0,52.0,6,185.0,10.2,6300.0,180.0,Todo Terreno ,1280.0,4096.0,1765.0,1650.0
1154,Ford,EcoSport,1.5 EcoBlue Titanium 100,100,5.0,Diésel,verde,16495.0,Tracción delantera,Manual ,104.0,1155.6,4.5,24.0,1499.0,52.0,6,170.0,13.6,3750.0,215.0,Todo Terreno ,1288.0,4096.0,1768.0,1650.0
1155,Ford,EcoSport,1.5 EcoBlue ST Line 120,120,5.0,Diésel,verde,16559.0,Tracción delantera,Manual ,110.0,1106.4,4.7,24.0,1499.0,52.0,6,183.0,10.7,3750.0,300.0,Todo Terreno ,1288.0,4096.0,1765.0,1650.0
1156,Ford,Explorer,3.0 PHEV ST-Line AWD 450,450,4.0,Híbrido,verde,73944.0,Tracción total,Automática ,66.0,2206.5,3.1,24.0,2998.0,68.4,10,230.0,6.0,4518.421052631579,825.0,Todo Terreno ,1638.3904761904762,5049.0,2004.0,1778.0
1157,Ford,Fiesta,1.1 Ti-VCT Limited Edition,75,5.0,Gasolina,verde,10981.0,Tracción delantera,Manual ,102.0,1050.0,4.0,24.0,1084.0,42.0,5,170.0,14.0,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1158,Ford,Fiesta,1.1 Ti-VCT Trend,75,3.0,Gasolina,verde,11198.0,Tracción delantera,Manual ,102.0,893.6,4.7,24.0,1084.0,42.0,5,160.0,14.9,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1159,Ford,Fiesta,1.1 Ti-VCT Trend,75,5.0,Gasolina,verde,11678.0,Tracción delantera,Manual ,102.0,1050.0,4.0,24.0,1084.0,42.0,5,170.0,14.0,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1160,Ford,Fiesta,1.0 EcoBoost S-S Trend 95,95,5.0,Gasolina,verde,11760.0,Tracción delantera,Manual ,94.0,976.7,4.3,24.0,998.0,42.0,6,183.0,10.5,4518.421052631579,170.0,Berlina ,1091.0,4040.0,1735.0,1466.0
1161,Ford,Fiesta,1.0 EcoBoost S-S ST Line 95,95,3.0,Gasolina,verde,12001.0,Tracción delantera,Manual ,94.0,976.7,4.3,24.0,998.0,42.0,6,183.0,10.5,4518.421052631579,170.0,Berlina ,1091.0,4040.0,1735.0,1466.0
1162,Ford,Fiesta,1.1 PFI GLP Limited Edition,75,5.0,Combustibles Alternativos,verde,12227.0,Tracción delantera,Manual ,97.0,893.6,4.7,24.0,1084.0,42.0,5,160.0,14.9,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1163,Ford,Fiesta,1.5TDCi Trend 85,85,5.0,Diésel,verde,12262.0,Tracción delantera,Manual ,92.0,1200.0,3.5,24.0,1499.0,42.0,6,175.0,12.5,4518.421052631579,215.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1164,Ford,Fiesta,1.1 PFI GLP Trend,75,5.0,Combustibles Alternativos,verde,12309.0,Tracción delantera,Manual ,97.0,893.6,4.7,24.0,1084.0,42.0,5,160.0,14.9,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1165,Ford,Fiesta,1.0 EcoBoost S-S ST Line 95,95,5.0,Gasolina,verde,12315.0,Tracción delantera,Manual ,94.0,976.7,4.3,24.0,998.0,42.0,6,183.0,10.5,4518.421052631579,170.0,Berlina ,1091.0,4040.0,1735.0,1466.0
1166,Ford,Fiesta,1.0 EcoBoost S-S Active 95,95,5.0,Gasolina,verde,12349.0,Tracción delantera,Manual ,94.0,976.7,4.3,24.0,998.0,42.0,6,183.0,10.5,4518.421052631579,170.0,Berlina ,1101.0,4040.0,1735.0,1476.0
1167,Ford,Fiesta,1.1 PFI GLP ST Line,75,5.0,Combustibles Alternativos,verde,12697.0,Tracción delantera,Manual ,97.0,893.6,4.7,24.0,1084.0,42.0,5,160.0,14.9,4518.421052631579,110.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1168,Ford,Fiesta,1.5TDCi ST Line 85,85,5.0,Diésel,verde,12785.0,Tracción delantera,Manual ,92.0,1200.0,3.5,24.0,1499.0,42.0,6,175.0,12.5,4518.421052631579,215.0,Berlina ,1091.0,4040.0,1735.0,1466.0
1169,Ford,Fiesta,1.5TDCi Active 85,85,5.0,Diésel,verde,13164.0,Tracción delantera,Manual ,93.0,1200.0,3.5,24.0,1499.0,42.0,6,175.0,12.5,4518.421052631579,215.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1170,Ford,Fiesta,Vignale  1.5TDCi S-S 85,85,5.0,Diésel,verde,15655.0,Tracción delantera,Manual ,92.0,1200.0,3.5,24.0,1499.0,42.0,6,175.0,12.5,4518.421052631579,215.0,Berlina ,1091.0,4040.0,1735.0,1476.0
1171,Ford,Fiesta,1.0 EcoBoost MHEV Trend 125,125,5.0,Gasolina,verde,18993.0,Tracción delantera,Manual ,93.0,1000.0,4.2,24.0,999.0,42.0,6,195.0,9.9,6000.0,210.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1172,Ford,Fiesta,1.5 Ecoboost ST,200,3.0,Gasolina,ambar,19759.0,Tracción delantera,Manual ,136.0,750.0,5.6,24.0,1496.0,42.0,6,232.0,6.5,6000.0,290.0,Berlina ,1091.0,4068.0,1735.0,1469.0
1173,Ford,Fiesta,1.5 Ecoboost ST,200,5.0,Gasolina,ambar,19959.0,Tracción delantera,Manual ,136.0,700.0,6.0,24.0,1496.0,42.0,6,232.0,6.5,6000.0,290.0,Berlina ,1091.0,4068.0,1735.0,1469.0
1174,Ford,Fiesta,1.0 EcoBoost MHEV ST Line 125,125,5.0,Gasolina,verde,20523.0,Tracción delantera,Manual ,93.0,1000.0,4.2,24.0,999.0,42.0,6,195.0,9.9,6000.0,210.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1175,Ford,Fiesta,1.0 EcoBoost MHEV Active 125,125,5.0,Gasolina,verde,20773.0,Tracción delantera,Manual ,90.0,1000.0,4.2,24.0,999.0,42.0,6,195.0,9.9,6000.0,210.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1176,Ford,Fiesta,1.0 EcoBoost MHEV ST Line 155,155,5.0,Gasolina,verde,20973.0,Tracción delantera,Manual ,92.0,1000.0,4.2,24.0,999.0,42.0,6,195.0,9.9,6000.0,220.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1177,Ford,Fiesta,1.0 EcoBoost S-S ST Line Aut. 125,125,5.0,Gasolina,verde,21773.0,Tracción delantera,Automática secuencial ,104.0,976.7,4.3,24.0,998.0,42.0,7,195.0,9.9,6000.0,170.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1178,Ford,Fiesta,1.0 EcoBoost S-S Active Aut. 125,125,5.0,Gasolina,verde,22023.0,Tracción delantera,Automática secuencial ,104.0,976.7,4.3,24.0,998.0,42.0,7,195.0,9.9,6000.0,170.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1179,Ford,Fiesta,Vignale  1.0 EcoBoost MHEV 125,125,5.0,Gasolina,verde,25068.0,Tracción delantera,Manual ,93.0,1000.0,4.2,24.0,999.0,42.0,6,195.0,9.9,6000.0,210.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1180,Ford,Fiesta,Vignale  1.0 EcoBoost S-S Aut. 125,125,5.0,Gasolina,verde,26318.0,Tracción delantera,Automática secuencial ,104.0,976.7,4.3,24.0,998.0,42.0,7,195.0,9.9,6000.0,170.0,Berlina ,1101.0,4040.0,1735.0,1466.0
1181,Ford,Focus,1.0 Ecoboost ST Line 125,124,5.0,Gasolina,verde,16332.0,Tracción delantera,Manual ,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1182,Ford,Focus,1.0 Ecoboost Titanium 125,124,5.0,Gasolina,verde,16475.0,Tracción delantera,Manual ,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1183,Ford,Focus,1.0 Ecoboost Trend 100,100,5.0,Gasolina,verde,16529.0,Tracción delantera,Manual ,97.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1184,Ford,Focus,Sportbreak 1.0 Ecoboost Titanium,125,5.0,Gasolina,verde,16913.0,Tracción delantera,Manual ,102.0,1083.3,4.8,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1185,Ford,Focus,1.0 Ecoboost Active 125,124,5.0,Gasolina,verde,16959.0,Tracción delantera,Manual ,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1186,Ford,Focus,Sportbreak 1.0 Ecoboost ST Line,125,5.0,Gasolina,verde,17233.0,Tracción delantera,Manual ,102.0,1061.2,4.9,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1187,Ford,Focus,1.5Ecoblue Active 120,120,5.0,Diésel,verde,17652.0,Tracción delantera,Manual ,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1188,Ford,Focus,Sportbreak 1.0 Ecoboost Trend+,125,5.0,Gasolina,verde,17774.0,Tracción delantera,Manual ,102.0,1083.3,4.8,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1189,Ford,Focus,Sportbreak 1.0 Ecoboost Active,125,5.0,Gasolina,verde,17898.0,Tracción delantera,Manual ,101.0,1061.2,4.9,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1190,Ford,Focus,Sportbreak 1.5Ecoblue Titanium,120,5.0,Diésel,verde,17971.0,Tracción delantera,Manual ,93.0,1270.3,3.7,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1191,Ford,Focus,1.5Ecoblue Trend 95,95,5.0,Diésel,verde,18029.0,Tracción delantera,Manual ,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1192,Ford,Focus,1.5Ecoblue ST Line 120,120,5.0,Diésel,verde,18082.0,Tracción delantera,Manual ,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1193,Ford,Focus,Sportbreak 1.5Ecoblue Trend+,120,5.0,Diésel,verde,18258.0,Tracción delantera,Manual ,93.0,1270.3,3.7,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1194,Ford,Focus,Sportbreak 1.0 Ecoboost Trend+ Aut.,125,5.0,Gasolina,verde,18338.0,Tracción delantera,Automática secuencial ,117.0,896.6,5.8,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1195,Ford,Focus,Sportbreak 1.0 Ecoboost Titanium ...,125,5.0,Gasolina,verde,18838.0,Tracción delantera,Automática secuencial ,117.0,896.6,5.8,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1196,Ford,Focus,Sportbreak 1.5Ecoblue ST Line,120,5.0,Diésel,verde,19027.0,Tracción delantera,Manual ,97.0,1236.8,3.8,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1197,Ford,Focus,Sportbreak 1.5Ecoblue Active,120,5.0,Diésel,verde,19117.0,Tracción delantera,Manual ,93.0,1236.8,3.8,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1198,Ford,Focus,Sportbreak 1.0 Ecoboost ST Line Aut.,125,5.0,Gasolina,verde,19138.0,Tracción delantera,Automática secuencial ,117.0,866.7,6.0,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1199,Ford,Focus,Sportbreak 1.5Ecoblue Trend+ Aut.,120,5.0,Diésel,verde,19538.0,Tracción delantera,Automática secuencial ,104.0,1044.4,4.5,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1200,Ford,Focus,1.0 Ecoboost Trend+ 125,124,5.0,Gasolina,verde,19754.0,Tracción delantera,Manual ,97.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1201,Ford,Focus,Sportbreak 1.5Ecoblue Titanium Aut.,120,5.0,Diésel,verde,20121.0,Tracción delantera,Automática secuencial ,101.0,1044.4,4.5,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1202,Ford,Focus,1.0 Ecoboost MHEV Trend+ 125,125,5.0,Gasolina,verde,20218.0,Tracción delantera,Manual ,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1203,Ford,Focus,Sportbreak 1.0 Ecoboost Active Aut.,125,5.0,Gasolina,verde,20248.0,Tracción delantera,Automática secuencial ,117.0,866.7,6.0,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1204,Ford,Focus,Sportbreak 1.5Ecoblue ST Line Aut.,120,5.0,Diésel,verde,20251.0,Tracción delantera,Automática secuencial ,104.0,1021.7,4.6,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1205,Ford,Focus,1.5Ecoblue Trend+ 95,95,5.0,Diésel,verde,20254.0,Tracción delantera,Manual ,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1206,Ford,Focus,Sportbreak 2.0Ecoblue Titanium,150,5.0,Diésel,verde,20358.0,Tracción delantera,Manual ,111.0,1044.4,4.5,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1207,Ford,Focus,Sportbreak 1.5Ecoblue Active Aut.,120,5.0,Diésel,verde,20456.0,Tracción delantera,Automática secuencial ,104.0,1021.7,4.6,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1208,Ford,Focus,Vignale  Sportbreak 1.0 Ecoboost,125,5.0,Gasolina,verde,20598.0,Tracción delantera,Manual ,102.0,1061.2,4.9,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,Stationwagon ,1241.0,4668.0,1825.0,1469.0
1209,Ford,Focus,Sportbreak 2.0Ecoblue ST Line,150,5.0,Diésel,verde,20658.0,Tracción delantera,Manual ,111.0,1021.7,4.6,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1210,Ford,Focus,Sportbreak 2.0Ecoblue Active,150,5.0,Diésel,verde,20698.0,Tracción delantera,Manual ,111.0,1021.7,4.6,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1211,Ford,Focus,1.0 Ecoboost MHEV Titanium 125,125,5.0,Gasolina,verde,20843.0,Tracción delantera,Manual ,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1212,Ford,Focus,1.0 Ecoboost MHEV ST Line 125,125,5.0,Gasolina,verde,21218.0,Tracción delantera,Manual ,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1213,Ford,Focus,1.5Ecoblue Trend+ 120,120,5.0,Diésel,verde,21254.0,Tracción delantera,Manual ,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1214,Ford,Focus,1.0 Ecoboost MHEV Active 125,125,5.0,Gasolina,verde,21268.0,Tracción delantera,Manual ,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1215,Ford,Focus,1.0 Ecoboost Trend+ Aut. 125,125,5.0,Gasolina,verde,21354.0,Tracción delantera,Automática secuencial ,116.0,928.6,5.6,24.0,999.0,52.0,8,195.0,11.1,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1216,Ford,Focus,1.0 Ecoboost Active X 125,124,5.0,Gasolina,verde,21568.0,Tracción delantera,Manual ,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1217,Ford,Focus,Sportbreak 2.0Ecoblue Titanium Aut,150,5.0,Diésel,verde,21638.0,Tracción delantera,Automática secuencial ,111.0,1068.2,4.4,24.0,1995.0,47.0,8,205.0,9.5,3500.0,370.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1218,Ford,Focus,1.0 Ecoboost ST Line X 125,124,5.0,Gasolina,verde,21795.0,Tracción delantera,Manual ,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,Berlina ,1201.0,4378.0,1825.0,1452.0
1219,Ford,Focus,1.5Ecoblue Titanium 120,120,5.0,Diésel,verde,21879.0,Tracción delantera,Manual ,94.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,Berlina ,1263.0,4378.0,1825.0,1452.0
1220,Ford,Focus,Sportbreak 2.0Ecoblue ST Line Aut,150,5.0,Diésel,verde,21938.0,Tracción delantera,Automática secuencial ,116.0,1021.7,4.6,24.0,1995.0,47.0,8,205.0,9.5,3500.0,370.0,Stationwagon ,1293.0,4668.0,1825.0,1469.0
1221,Ford,Galaxy,2.0TDCI Titanium Edition 150,150,5.0,Diésel,ambar,44105.0,Tracción delantera,Manual ,132.0,1400.0,5.0,0.0,1997.0,70.0,6,195.0,10.9,3500.0,350.0,Monovolumen ,1752.0,4848.0,1916.0,1747.0
1222,Ford,Galaxy,2.0TDCI Titanium Edition Aut. 150,150,5.0,Diésel,ambar,46180.0,Tracción delantera,Automática secuencial ,138.0,1259.3,5.4,0.0,1997.0,68.0,8,192.0,10.9,3500.0,350.0,Monovolumen ,1760.0,4848.0,1916.0,1747.0
1223,Ford,Galaxy,2.0TDCI Titanium Edition Aut. 190,191,5.0,Diésel,ambar,48880.0,Tracción delantera,Automática secuencial ,134.0,1400.0,5.0,0.0,1997.0,70.0,8,208.0,9.8,3500.0,400.0,Monovolumen ,1756.0,4848.0,1916.0,1747.0
1224,Ford,Galaxy,2.0TDCI Titanium Edition AWD Aut...,191,5.0,Diésel,ambar,51880.0,Tracción total,Automática secuencial ,156.0,1400.0,5.0,0.0,1997.0,70.0,8,208.0,9.8,3500.0,400.0,Monovolumen ,1756.0,4848.0,1916.0,1747.0
1225,Ford,Galaxy,2.0TDCI Biturbo Titanium Edition...,241,5.0,Diésel,ambar,52255.0,Tracción delantera,Automática secuencial ,156.0,1272.7,5.5,0.0,1997.0,70.0,6,214.0,8.9,3750.0,450.0,Monovolumen ,1779.0,4848.0,1916.0,1747.0
1226,Ford,Kuga,1.5 EcoBoost ST-Line FWD 150,150,5.0,Gasolina,ambar,21992.0,Tracción delantera,Manual ,129.0,1090.9,5.5,24.0,1498.0,60.0,6,195.0,9.7,4518.421052631579,240.0,Todo Terreno ,1493.0,4614.0,1883.0,1678.0
1227,Ford,Kuga,1.5 EcoBoost Titanium FWD 120,120,5.0,Gasolina,ambar,22255.0,Tracción delantera,Manual ,128.0,1071.4,5.6,24.0,1498.0,60.0,6,184.0,11.6,4518.421052631579,240.0,Todo Terreno ,1493.0,4614.0,1883.0,1678.0
1228,Ford,Kuga,1.5 EcoBoost Titanium FWD 150,150,5.0,Gasolina,ambar,23215.0,Tracción delantera,Manual ,126.0,1090.9,5.5,24.0,1498.0,60.0,6,195.0,9.7,4518.421052631579,240.0,Todo Terreno ,1493.0,4614.0,1883.0,1678.0
1229,Ford,Kuga,1.5 EcoBlue ST-Line FWD 120,120,5.0,Diésel,verde,23217.0,Tracción delantera,Manual ,111.0,1428.6,4.2,24.0,1498.0,60.0,6,180.0,11.7,4518.421052631579,300.0,Todo Terreno ,1506.0,4614.0,1883.0,1678.0
1230,Ford,Kuga,2.0 EcoBlue MEHV ST-Line X FWD 150,150,5.0,Diésel,verde,25654.0,Tracción delantera,Manual ,113.0,1395.3,4.3,24.0,1997.0,60.0,6,194.0,9.6,4518.421052631579,300.0,Todo Terreno ,1610.0,4614.0,1883.0,1678.0
