ID#,BRAND,MODEL,VERSION1,POTENCIA1 (cv),PUERTAS,COMBUSTIBLE,CO2,PRECIO,Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
1384,Ford,Ford - Transit,FT 350 L3 Chasis Trend 130,130,2,Diesel,rojo,"34,463 €",Tracción delantera ,Manual ,168,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1683,6022,2052,2183
1385,Ford,Ford - Transit,FT 350 L3 Chasis Trend Tr. Tra. 130,130,2,Diesel,gris,"34,663 €",Tracción trasera ,Manual ,205,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1801,6022,2052,2183
1386,Ford,Ford - Transit,FT 350 L3 Skeletal Chasis Heavy Duty Tr...,130,2,Diesel,rojo,"34,763 €",Tracción delantera ,Manual ,179,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1683,6022,2052,2183
1387,Ford,Ford - Transit,FT 310 L3 Van Trend 105,105,4,Diesel,rojo,"34,763 €",Tracción delantera ,Manual ,181,1159.4,6.9,24,1997,80,6,0,0,0,310,Furgon ,2176,5981,2059,2481
1388,Ford,Ford - Transit,FT 350 L3 Chasis Heavy Duty Trend 130,130,2,Diesel,rojo,"34,763 €",Tracción delantera ,Manual ,168,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1683,6022,2052,2183
1389,Ford,Ford - Transit,FT 350 L2 Chasis Heavy Duty Trend Tr. T...,130,2,Diesel,gris,"34,963 €",Tracción trasera ,Manual ,201,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1779,5572,2052,2176
1390,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L2 Skeletal Chasi...,130,2,Diesel,ambar,"35,063 €",Tracción delantera ,Manual ,156,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1664,5572,2052,2176
1391,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L2 Chasis Trend 130,130,2,Diesel,ambar,"35,063 €",Tracción delantera ,Manual ,158,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1664,5572,2052,2176
1392,Ford,Ford - Transit,FT 310 L2 Mixta Ambiente 130,130,4,Diesel,ambar,"35,213 €",Tracción delantera ,Manual ,157,1176.5,6.8,24,1997,80,6,0,0,0,350,Combi ,2210,5531,2059,2490
1393,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L2 Chasis Trend T...,130,2,Diesel,rojo,"35,263 €",Tracción trasera ,Manual ,166,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1779,5572,2052,2176
1394,Ford,Ford - Transit,FT 350 L2 Van Ambiente 130,130,4,Diesel,rojo,"35,263 €",Tracción delantera ,Manual ,172,1126.8,7.1,24,1997,80,6,0,0,0,350,Furgon ,2125,5531,2059,2490
1395,Ford,Ford - Transit,FT 330 L2 Kombi Ambiente 105,105,4,Diesel,ambar,"35,338 €",Tracción delantera ,Manual ,157,1176.5,6.8,24,1997,80,6,0,0,0,310,Combi ,2220,5531,2059,2490
1396,Ford,Ford - Transit,FT 350 L3 Chasis DCb. Ambiente Tr. Tra....,130,4,Diesel,gris,"35,463 €",Tracción trasera ,Manual ,205,1000,8,24,1997,80,6,0,0,0,350,Chasis Doble Cabina ,2030,6022,2066,2203
1397,Ford,Ford - Transit,FT 350 L3 Chasis Heavy Duty Ambiente Tr...,170,2,Diesel,gris,"35,463 €",Tracción trasera ,Manual ,205,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1801,6022,2052,2183
1398,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L3 Skeletal Chasi...,130,2,Diesel,ambar,"35,563 €",Tracción delantera ,Manual ,156,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1683,6022,2052,2183
1399,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L3 Chasis Trend 130,130,2,Diesel,rojo,"35,563 €",Tracción delantera ,Manual ,162,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1683,6022,2052,2183
1400,Ford,Ford - Transit,FT 350 L4 Chasis Trend Tr. Tra. 130,130,2,Diesel,gris,"35,663 €",Tracción trasera ,Manual ,205,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1820,6579,2052,2183
1401,Ford,Ford - Transit,FT 310 L2 Van Trend 130,130,4,Diesel,rojo,"35,763 €",Tracción delantera ,Manual ,172,1159.4,6.9,24,1997,80,6,0,0,0,350,Furgon ,2097,5531,2059,2490
1402,Ford,Ford - Transit,FT 350 L3 Van Ambiente 130,130,4,Diesel,rojo,"35,763 €",Tracción delantera ,Manual ,172,1126.8,7.1,24,1997,80,6,0,0,0,350,Furgon ,2204,5981,2059,2481
1403,Ford,Ford - Transit,FT 350 EcoBlue Hybrid L3 Chasis Trend T...,130,2,Diesel,rojo,"35,763 €",Tracción trasera ,Manual ,166,1000,8,24,1997,80,6,0,0,0,350,Chasis ,1801,6022,2052,2183
1404,Ford,Ford - Transit,FT 350 L2 Chasis Trend Aut. 130,130,2,Diesel,rojo,"35,963 €",Tracción delantera ,Automática secuencial ,177,1159.4,6.9,24,1997,80,6,0,0,0,350,Chasis ,1664,5572,2052,2176
1405,Ford,Ford - Transit,FT 350 L2 Chasis Trend Tr. Tra. 170,170,2,Diesel,rojo,"36,163 €",Tracción trasera ,Manual ,178,1000,8,24,1997,80,6,0,0,0,385,Chasis ,1779,5572,2052,2176
1406,Ford,Ford - Transit,FT 310 L3 Van Trend 130,130,4,Diesel,rojo,"36,263 €",Tracción delantera ,Manual ,179,1159.4,6.9,24,1997,80,6,0,0,0,350,Furgon ,2176,5981,2059,2481
1407,Ford,Ford - Transit,FT 350 MHEV L2 Van Ambiente 130,130,4,Diesel,ambar,"36,363 €",Tracción delantera ,Manual ,158,1126.8,7.1,24,1997,80,6,0,0,0,350,Furgon ,2125,5531,2059,2490
1408,Ford,Ford - Transit Courier,Transit Courier Van 1.0 Ecob. Trend,100,3,Gasolina,ambar,"9,150 €",Tracción delantera ,Manual ,126,886.8,5.3,24,998,47,6,173,12.3,0,170,Furgon ,1185,4157,1976,1747
1409,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Ambiente 100,100,3,Diesel,verde,"10,233 €",Tracción delantera ,Manual ,112,1305.6,3.6,24,1499,47,6,157,16,3800,200,Furgon ,1205,4157,1976,1747
1410,Ford,Ford - Transit Courier,Transit Courier Van 1.0 Ecob. Ambiente,100,3,Gasolina,ambar,"10,319 €",Tracción delantera ,Manual ,124,886.8,5.3,24,998,47,6,173,12.3,0,170,Furgon ,1185,4157,1976,1747
1411,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Trend 75,75,3,Diesel,verde,"10,545 €",Tracción delantera ,Manual ,112,1175,4,24,1499,47,6,157,16,4000,190,Furgon ,1135,4157,1976,1747
1412,Ford,Ford - Transit Courier,Transit Courier Kombi 1.5TDCi Trend 75,74,4,Diesel,verde,"10,725 €",Tracción delantera ,Manual ,111,1175,4,24,1499,47,6,0,0,4000,190,Combi ,1230,4157,1976,1726
1413,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Trend 100,100,4,Diesel,verde,"11,091 €",Tracción delantera ,Manual ,112,1175,4,24,1499,47,6,157,16,3450,200,Furgon ,1205,4157,1976,1747
1414,Ford,Ford - Transit Courier,Transit Courier Kombi 1.0 Ecob. Ambiente,100,4,Gasolina,verde,"11,172 €",Tracción delantera ,Manual ,120,870.4,5.4,24,999,47,6,173,12.3,0,170,Combi ,1210,4157,1976,1726
1415,Ford,Ford - Transit Courier,Transit Courier Kombi 1.5TDCi Trend 100,100,4,Diesel,verde,"11,269 €",Tracción delantera ,Manual ,111,1175,4,24,1499,47,6,0,0,4000,190,Combi ,1230,4157,1976,1726
1416,Ford,Ford - Transit Courier,Transit Courier Kombi 1.0 Ecob. Trend,100,4,Gasolina,verde,"11,802 €",Tracción delantera ,Manual ,120,870.4,5.4,24,999,47,6,173,12.3,0,170,Combi ,1210,4157,1976,1726
1417,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Ambiente 75,75,3,Diesel,verde,"12,051 €",Tracción delantera ,Manual ,112,1146.3,4.1,24,1499,47,6,157,16,4000,190,Furgon ,1135,4157,1976,1747
1418,Ford,Ford - Transit Courier,Transit Courier Van 1.0 Ecob. Limited,100,3,Gasolina,ambar,"12,434 €",Tracción delantera ,Manual ,126,886.8,5.3,24,998,47,6,173,12.3,0,170,Furgon ,1185,4157,1976,1747
1419,Ford,Ford - Transit Courier,Transit Courier Kombi 1.5TDCi Ambiente 75,74,4,Diesel,verde,"12,912 €",Tracción delantera ,Manual ,111,1175,4,24,1499,47,6,0,0,4000,190,Combi ,1230,4157,1976,1726
1420,Ford,Ford - Transit Courier,Transit Courier Kombi 1.5TDCi Ambiente 100,100,4,Diesel,verde,"13,662 €",Tracción delantera ,Manual ,111,1175,4,24,1499,47,6,0,0,4000,190,Combi ,1230,4157,1976,1726
1421,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Sport 100,100,4,Diesel,verde,"14,575 €",Tracción delantera ,Manual ,112,1175,4,24,1499,47,6,157,16,3450,200,Furgon ,1205,4157,1976,1747
1422,Ford,Ford - Transit Courier,Transit Courier Van 1.5TDCi Limited 100,100,4,Diesel,verde,"15,202 €",Tracción delantera ,Manual ,112,1175,4,24,1499,47,6,157,16,3450,200,Furgon ,1205,4157,1976,1747
1423,Ford,Ford - Transit Custom,FT 260 L1 Van Ambiente 105,105,4,Diesel,rojo,"28,398 €",Tracción delantera ,Manual ,165,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1424,Ford,Ford - Transit Custom,FT 280 L1 Van Ambiente 105,105,4,Diesel,rojo,"28,998 €",Tracción delantera ,Manual ,165,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1425,Ford,Ford - Transit Custom,FT 300 L1 Van Ambiente 105,105,4,Diesel,rojo,"29,598 €",Tracción delantera ,Manual ,165,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1426,Ford,Ford - Transit Custom,FT 300 L2 Van Ambiente 105,105,4,Diesel,rojo,"30,098 €",Tracción delantera ,Manual ,168,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1427,Ford,Ford - Transit Custom,FT 300 L1 Van DCb. Ambiente 105,105,4,Diesel,rojo,"30,398 €",Tracción delantera ,Manual ,168,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1969,4972,2080,1922
1428,Ford,Ford - Transit Custom,FT 280 L1 Van Ambiente 130,130,4,Diesel,rojo,"30,498 €",Tracción delantera ,Manual ,165,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1429,Ford,Ford - Transit Custom,FT 280 L1 Van Trend 105,105,4,Diesel,rojo,"30,648 €",Tracción delantera ,Manual ,165,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1430,Ford,Ford - Transit Custom,FT 320 L2 Van Ambiente 105,105,4,Diesel,rojo,"30,698 €",Tracción delantera ,Manual ,167,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1431,Ford,Ford - Transit Custom,FT 300 L2 Van DCb. Ambiente 105,105,4,Diesel,rojo,"30,898 €",Tracción delantera ,Manual ,170,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,2159,5339,2080,1923
1432,Ford,Ford - Transit Custom,FT 300 L1 Van Trend 105,105,4,Diesel,rojo,"31,248 €",Tracción delantera ,Manual ,165,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1433,Ford,Ford - Transit Custom,FT 320 L1 Mixto Ambiente M1 EcoBlue 105,105,4,Diesel,ambar,"31,448 €",Tracción delantera ,Manual ,158,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2136,4972,2080,1922
1434,Ford,Ford - Transit Custom,FT 280 L1 Van Ambiente EcoBlue Hybrid 130,130,4,Diesel,ambar,"31,498 €",Tracción delantera ,Manual ,147,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1435,Ford,Ford - Transit Custom,FT 320 L1 Van Ambiente 130,130,4,Diesel,ambar,"31,698 €",Tracción delantera ,Manual ,158,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1436,Ford,Ford - Transit Custom,FT 300 L2 Van Trend 105,105,4,Diesel,rojo,"31,748 €",Tracción delantera ,Manual ,171,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1437,Ford,Ford - Transit Custom,FT 320 L1 Kombi Ambiente EcoBlue 105,105,4,Diesel,ambar,"31,798 €",Tracción delantera ,Manual ,158,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2224,4972,2080,2020
1438,Ford,Ford - Transit Custom,FT 300 L1 Van DCb. Ambiente 130,130,4,Diesel,rojo,"31,898 €",Tracción delantera ,Manual ,168,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2073,4972,2080,1922
1439,Ford,Ford - Transit Custom,FT 280 L1 Van Trend 130,130,4,Diesel,rojo,"32,148 €",Tracción delantera ,Manual ,165,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1440,Ford,Ford - Transit Custom,FT 320 L2 Kombi Ambiente EcoBlue 105,105,4,Diesel,rojo,"32,298 €",Tracción delantera ,Manual ,161,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2321,5339,2080,2017
1441,Ford,Ford - Transit Custom,FT 320 L2 Van Trend 105,105,4,Diesel,rojo,"32,348 €",Tracción delantera ,Manual ,169,1147.5,6.1,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1442,Ford,Ford - Transit Custom,FT 320 L1 Mixto Ambiente M1 EcoBlue Hyb...,105,4,Diesel,ambar,"32,448 €",Tracción delantera ,Manual ,137,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2136,4972,2080,1922
1443,Ford,Ford - Transit Custom,FT 320 L1 Van Ambiente EcoBlue Hybrid 130,130,4,Diesel,ambar,"32,698 €",Tracción delantera ,Manual ,141,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1444,Ford,Ford - Transit Custom,FT 300 L1 Van Trend 130,130,4,Diesel,rojo,"32,748 €",Tracción delantera ,Manual ,165,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1445,Ford,Ford - Transit Custom,FT 320 L1 Kombi Ambiente EcoBlue Hybrid...,105,4,Diesel,ambar,"32,798 €",Tracción delantera ,Manual ,137,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2224,4972,2080,2020
1446,Ford,Ford - Transit Custom,FT 340 L2 Van Ambiente 130,130,4,Diesel,rojo,"32,798 €",Tracción delantera ,Manual ,166,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2096,5339,2080,1923
1447,Ford,Ford - Transit Custom,FT 300 L1 Van DCb. Ambiente EcoBlue Hyb...,130,4,Diesel,ambar,"32,898 €",Tracción delantera ,Manual ,151,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2073,4972,2080,1922
1448,Ford,Ford - Transit Custom,FT 320 L1 Mixto Trend M1 EcoBlue 105,105,4,Diesel,ambar,"33,098 €",Tracción delantera ,Manual ,158,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2136,4972,2080,1922
1449,Ford,Ford - Transit Custom,FT 280 L1 Van Trend EcoBlue Hybrid 130,130,4,Diesel,ambar,"33,148 €",Tracción delantera ,Manual ,148,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1450,Ford,Ford - Transit Custom,FT 300 L2 Van Trend 130,130,4,Diesel,rojo,"33,248 €",Tracción delantera ,Manual ,171,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1451,Ford,Ford - Transit Custom,FT 320 L2 Kombi Ambiente EcoBlue Hybrid...,105,4,Diesel,ambar,"33,298 €",Tracción delantera ,Manual ,141,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2321,5339,2080,2017
1452,Ford,Ford - Transit Custom,FT 320 L1 Van Trend 130,130,4,Diesel,ambar,"33,348 €",Tracción delantera ,Manual ,159,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1453,Ford,Ford - Transit Custom,FT 300 L1 Van DCb. Trend 130,130,4,Diesel,rojo,"33,548 €",Tracción delantera ,Manual ,162,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2073,4972,2080,1922
1454,Ford,Ford - Transit Custom,FT 300 L1 Van Trend EcoBlue Hybrid 130,130,4,Diesel,ambar,"33,748 €",Tracción delantera ,Manual ,148,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1455,Ford,Ford - Transit Custom,FT 320 L1 Kombi Trend EcoBlue 105,105,4,Diesel,ambar,"33,798 €",Tracción delantera ,Manual ,158,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2224,4972,2080,2020
1456,Ford,Ford - Transit Custom,FT 340 L2 Van Ambiente EcoBlue Hybrid 130,130,4,Diesel,ambar,"33,798 €",Tracción delantera ,Manual ,151,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2096,5339,2080,1923
1457,Ford,Ford - Transit Custom,FT 320 L2 Van Trend 130,130,4,Diesel,rojo,"33,848 €",Tracción delantera ,Manual ,169,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1458,Ford,Ford - Transit Custom,FT 280 L1 Van Limited 130,130,4,Diesel,ambar,"33,923 €",Tracción delantera ,Manual ,159,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1459,Ford,Ford - Transit Custom,FT 300 L2 Van DCb. Trend 130,130,4,Diesel,rojo,"34,048 €",Tracción delantera ,Manual ,173,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2159,5339,2080,1923
1460,Ford,Ford - Transit Custom,FT 320 L1 Mixto Trend M1 EcoBlue Hybrid...,105,4,Diesel,ambar,"34,098 €",Tracción delantera ,Manual ,137,1311.5,6.1,24,1997,80,6,0,0,0,0,Combi ,2136,4972,2080,1922
1461,Ford,Ford - Transit Custom,FT 300 L2 Van Trend EcoBlue Hybrid 130,130,4,Diesel,ambar,"34,248 €",Tracción delantera ,Manual ,153,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,2070,5339,2080,1923
1462,Ford,Ford - Transit Custom,FT 320 L1 Van Trend EcoBlue Hybrid 130,130,4,Diesel,ambar,"34,348 €",Tracción delantera ,Manual ,142,1093.8,6.4,24,1997,70,6,0,0,0,0,Furgon ,1990,4972,2080,1922
1463,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Elegance Navi,126,5,Gasolina,verde,"21,420 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,10.9,5500,200,Berlina ,1275,4518,1799,1434
1464,Honda,Honda - Civic,Civic 1.0 VTEC Turbo S,126,5,Gasolina,verde,"21,479 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,10.8,5500,200,Berlina ,1275,4518,1799,1434
1465,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Comfort,126,5,Gasolina,verde,"22,409 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,10.8,5500,200,Berlina ,1275,4518,1799,1434
1466,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Elegance Navi CVT,126,5,Gasolina,verde,"22,629 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,10.8,5500,200,Berlina ,1284,4518,1799,1434
1467,Honda,Honda - Civic,Civic 1.0 VTEC Turbo S CVT,126,5,Gasolina,verde,"22,688 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,10.6,5500,200,Berlina ,1284,4518,1799,1434
1468,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Comfort CVT,126,5,Gasolina,verde,"23,618 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,10.6,5500,200,Berlina ,1284,4518,1799,1434
1469,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Executive,126,5,Gasolina,verde,"23,745 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,11.2,5500,200,Berlina ,1275,4518,1799,1434
1470,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Comfort Sport Line,126,5,Gasolina,verde,"24,036 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,10.8,5500,200,Berlina ,1275,4518,1799,1434
1471,Honda,Honda - Civic,Civic Sedán 1.5 VTEC Turbo Elegance,182,4,Gasolina,ambar,"24,740 €",Tracción delantera ,Manual ,125,836.4,5.5,24,1498,46,6,210,0,5500,240,Berlina ,1279,4648,1799,1416
1472,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Executive Sport Line,126,5,Gasolina,verde,"24,861 €",Tracción delantera ,Manual ,110,958.3,4.8,24,988,46,6,0,11.2,5500,200,Berlina ,1275,4518,1799,1434
1473,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Executive CVT,126,5,Gasolina,verde,"24,954 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,11,5500,200,Berlina ,1284,4518,1799,1434
1474,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Comfort Sport Line...,126,5,Gasolina,verde,"25,245 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,10.6,5500,200,Berlina ,1284,4518,1799,1434
1475,Honda,Honda - Civic,Civic Sedán 1.5 VTEC Turbo Elegance CVT,182,4,Gasolina,ambar,"25,949 €",Tracción delantera ,"Automática continua, secuencial ",130,807,5.7,24,1498,46,7,200,0,5500,240,Berlina ,1307,4648,1799,1416
1476,Honda,Honda - Civic,Civic 1.0 VTEC Turbo Executive Sport Li...,126,5,Gasolina,verde,"26,070 €",Tracción delantera ,"Automática continua, secuencial ",107,978.7,4.7,24,988,46,7,0,11,5500,200,Berlina ,1284,4518,1799,1434
1477,Honda,Honda - Civic,Civic Sedán 1.5 VTEC Turbo Executive,182,4,Gasolina,ambar,"26,972 €",Tracción delantera ,Manual ,125,836.4,5.5,24,1498,46,6,210,0,5500,240,Berlina ,1279,4648,1799,1416
1478,Honda,Honda - Civic,Civic 1.5 VTEC Turbo Sport Plus,182,5,Gasolina,ambar,"27,494 €",Tracción delantera ,Manual ,128,821.4,5.6,24,1498,46,6,0,8.2,5500,240,Berlina ,1307,4518,1799,1434
1479,Honda,Honda - Civic,Civic Sedán 1.5 VTEC Turbo Executive CVT,182,4,Gasolina,ambar,"28,181 €",Tracción delantera ,"Automática continua, secuencial ",130,807,5.7,24,1498,46,7,200,0,5500,240,Berlina ,1307,4648,1799,1416
1480,Honda,Honda - Civic,Civic 1.5 VTEC Turbo Sport Plus CVT,182,5,Gasolina,ambar,"28,392 €",Tracción delantera ,"Automática continua, secuencial ",137,766.7,6,24,1498,46,7,0,8.2,5500,240,Berlina ,1340,4518,1799,1434
1481,Honda,Honda - Civic,Civic 2.0 VTEC Turbo Type R S,320,5,Gasolina,rojo,"39,070 €",Tracción delantera ,Manual ,178,589.7,7.8,24,1996,46,6,272,5.7,6500,400,Berlina ,1380,4557,1877,1434
1482,Honda,Honda - Civic,Civic 2.0 VTEC Turbo Type R Sport Line,320,5,Gasolina,rojo,"42,325 €",Tracción delantera ,Manual ,173,605.3,7.6,24,1996,46,6,272,5.7,6500,400,Berlina ,1380,4557,1877,1434
1483,Honda,Honda - Civic,Civic 2.0 VTEC Turbo Type R GT,320,5,Gasolina,rojo,"42,790 €",Tracción delantera ,Manual ,178,589.7,7.8,24,1996,46,6,272,5.8,6500,400,Berlina ,1380,4557,1877,1434
1484,Honda,Honda - CR-V,CR-V 1.5 VTEC Comfort 4x2 173,173,5,Gasolina,ambar,"25,585 €",Tracción delantera ,Manual ,143,904.8,6.3,36,1498,57,6,211,9.3,5600,220,Todo Terreno ,1501,4600,1855,1679
1485,Honda,Honda - CR-V,CR-V 1.5 VTEC Elegance Navi 4x2 173,173,5,Gasolina,ambar,"27,996 €",Tracción delantera ,Manual ,143,904.8,6.3,36,1498,57,6,211,9.3,5600,220,Todo Terreno ,1501,4600,1855,1679
1486,Honda,Honda - CR-V,CR-V 2.0 i-MMD Elegance Navi 4x2,184,5,Híbrido|Gasolina y corriente eléctrica ,verde,"32,516 €",Tracción delantera ,Automática secuencial ,120,1075.5,5.3,36,1993,57,1,180,8.8,0,315,Todo Terreno ,1614,4600,1855,1679
1487,Honda,Honda - CR-V,CR-V 2.0 i-MMD Comfort 4x2,184,5,Híbrido|Gasolina y corriente eléctrica ,verde,"32,592 €",Tracción delantera ,Automática secuencial ,120,1075.5,5.3,36,1993,57,1,180,8.8,0,315,Todo Terreno ,1614,4600,1855,1679
1488,Honda,Honda - CR-V,CR-V 1.5 VTEC Lifestyle 4x4 173,173,5,Gasolina,ambar,"32,839 €",Todo terreno tracción total permanente ,Manual ,151,863.6,6.6,36,1498,57,6,208,9.8,5600,220,Todo Terreno ,1573,4600,1855,1689
1489,Honda,Honda - CR-V,CR-V 1.5 VTEC Lifestyle 4x4 7pl. 173,173,5,Gasolina,ambar,"34,420 €",Todo terreno tracción total permanente ,Manual ,151,863.6,6.6,36,1498,57,6,208,9.8,5600,220,Todo Terreno ,1573,4600,1855,1689
1490,Honda,Honda - CR-V,CR-V 2.0 i-MMD Lifestyle 4x2,184,5,Híbrido|Gasolina y corriente eléctrica ,verde,"34,997 €",Tracción delantera ,Automática secuencial ,120,1075.5,5.3,36,1993,57,1,180,8.8,0,315,Todo Terreno ,1614,4600,1855,1679
1491,Honda,Honda - CR-V,CR-V 1.5 VTEC Lifestyle 4x4 CVT 193,193,5,Gasolina,rojo,"35,017 €",Todo terreno tracción total permanente ,Automática secuencial ,162,802.8,7.1,36,1498,57,6,200,10,5600,243,Todo Terreno ,1598,4600,1855,1689
1492,Honda,Honda - CR-V,CR-V 1.5 VTEC Executive 4x4 173,173,5,Gasolina,ambar,"36,094 €",Todo terreno tracción total permanente ,Manual ,151,863.6,6.6,36,1498,57,6,208,9.8,5600,220,Todo Terreno ,1573,4600,1855,1689
1493,Honda,Honda - CR-V,CR-V 1.5 VTEC Lifestyle 4x4 7pl. CVT 193,193,5,Gasolina,rojo,"36,784 €",Todo terreno tracción total permanente ,Automática secuencial ,162,802.8,7.1,36,1498,57,6,200,10,5600,243,Todo Terreno ,1598,4600,1855,1689
1494,Honda,Honda - CR-V,CR-V 2.0 i-MMD Lifestylei 4x4,184,5,Híbrido|Gasolina y corriente eléctrica ,ambar,"37,776 €",Todo terreno tracción total permanente ,Automática secuencial ,126,1036.4,5.5,36,1993,57,1,180,9.2,0,315,Todo Terreno ,1672,4600,1855,1689
1495,Honda,Honda - CR-V,CR-V 1.5 VTEC Executive 4x4 CVT 193,193,5,Gasolina,rojo,"38,458 €",Todo terreno tracción total permanente ,Automática secuencial ,162,802.8,7.1,36,1498,57,6,200,10,5600,243,Todo Terreno ,1598,4600,1855,1689
