ID#,Potencia (cv),Puertas,Precio (€),Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Marca_Alfa Romeo,Marca_Audi,Marca_Bmw,Marca_Citroen,Marca_Cupra,Marca_Dacia,Marca_Ds,Marca_Fiat,Marca_Ford,Marca_Honda,Marca_Hyundai,Marca_Jaguar,Marca_Jeep,Marca_Kia,Marca_Land Rover,Marca_Lexus,Marca_Mazda,Marca_Mercedes,Marca_Mini,Marca_Mitsubishi,Marca_Morgan,Marca_Nissan,Marca_Opel,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_Seat,Marca_Skoda,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Combustible_Diésel,Combustible_Gasolina,Combustible_Híbrido,CO2_gris,CO2_rojo,CO2_verde,Tracción_Tracción total,Tracción_Tracción trasera,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Todo Terreno 
28,120,5.0,17946.0,159.0,833.3,7.2,24.0,1368.0,60.0,6,195.0,9.4,5000.0,215.0,1280.0,4351.0,1798.0,1465.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,120,5.0,24432.0,118.0,1276.6,4.7,24.0,1598.0,60.0,6,195.0,10.0,3750.0,320.0,1390.0,4351.0,1798.0,1465.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,160,5.0,35633.0,138.0,1115.4,5.2,0.0,2143.0,58.0,8,198.0,8.8,3750.0,450.0,1660.0,4687.0,1902.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,160,5.0,39417.0,138.0,1115.4,5.2,0.0,2143.0,58.0,8,198.0,8.8,3750.0,450.0,1660.0,4687.0,1902.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,200,5.0,39519.0,160.0,914.3,7.0,0.0,1995.0,64.0,8,215.0,7.2,4500.0,330.0,1660.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,190,5.0,41617.0,138.0,1115.4,5.2,0.0,2143.0,58.0,8,210.0,7.6,3500.0,450.0,1660.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,200,5.0,43478.0,160.0,914.3,7.0,0.0,1995.0,64.0,8,215.0,7.2,4500.0,330.0,1660.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,190,5.0,44038.0,146.0,1035.7,5.6,0.0,2143.0,58.0,8,210.0,7.6,3500.0,450.0,1745.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,210,5.0,47645.0,146.0,1035.7,5.6,0.0,2143.0,58.0,8,215.0,6.6,3500.0,470.0,1745.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,210,5.0,48261.0,146.0,1035.7,5.6,0.0,2143.0,58.0,8,215.0,6.6,3500.0,470.0,1745.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,280,5.0,50762.0,158.0,914.3,7.0,0.0,1995.0,64.0,8,230.0,5.7,5250.0,400.0,1660.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,280,5.0,51378.0,158.0,914.3,7.0,0.0,1995.0,64.0,8,230.0,5.7,5250.0,400.0,1660.0,4687.0,1903.0,1632.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,95,5.0,21182.0,107.0,869.6,4.6,24.0,999.0,40.0,5,191.0,10.8,5000.0,175.0,1165.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,116,5.0,22392.0,109.0,833.3,4.8,24.0,999.0,40.0,6,203.0,9.5,5000.0,200.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,95,5.0,22586.0,107.0,869.6,4.6,24.0,999.0,40.0,5,191.0,10.8,5000.0,175.0,1165.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,116,5.0,23796.0,111.0,833.3,4.8,24.0,999.0,40.0,6,203.0,9.5,5000.0,200.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,95,5.0,23889.0,107.0,869.6,4.6,24.0,999.0,40.0,5,191.0,10.8,5000.0,175.0,1165.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,116,5.0,24272.0,111.0,833.3,4.8,24.0,999.0,40.0,7,203.0,9.4,5000.0,200.0,1200.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,116,5.0,25099.0,111.0,816.3,4.9,24.0,999.0,40.0,6,203.0,9.5,5000.0,200.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,95,5.0,25156.0,107.0,869.6,4.6,24.0,999.0,40.0,5,191.0,10.8,5000.0,175.0,1165.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,116,5.0,25676.0,112.0,833.3,4.8,24.0,999.0,40.0,7,203.0,9.4,5000.0,200.0,1200.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,150,5.0,25942.0,117.0,800.0,5.0,24.0,1498.0,40.0,7,222.0,7.7,5000.0,250.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,95,5.0,26211.0,107.0,869.6,4.6,24.0,999.0,40.0,5,191.0,10.8,5000.0,175.0,1165.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,116,5.0,26366.0,111.0,816.3,4.9,24.0,999.0,40.0,6,203.0,9.5,5000.0,200.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,116,5.0,26979.0,112.0,833.3,4.8,24.0,999.0,40.0,7,203.0,9.4,5000.0,200.0,1200.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,150,5.0,27346.0,117.0,800.0,5.0,24.0,1498.0,40.0,7,222.0,7.7,5000.0,250.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,116,5.0,27421.0,111.0,833.3,4.8,24.0,999.0,40.0,6,203.0,9.5,5000.0,200.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,116,5.0,28246.0,112.0,833.3,4.8,24.0,999.0,40.0,7,203.0,9.4,5000.0,200.0,1200.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,150,5.0,28649.0,117.0,800.0,5.0,24.0,1498.0,40.0,7,222.0,7.7,5000.0,250.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,116,5.0,29438.0,112.0,833.3,4.8,24.0,999.0,40.0,7,203.0,9.4,5000.0,200.0,1200.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,150,5.0,29916.0,117.0,800.0,5.0,24.0,1498.0,40.0,7,222.0,7.7,5000.0,250.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,200,5.0,34125.0,136.0,666.7,6.0,24.0,1984.0,40.0,7,235.0,6.5,4400.0,320.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,200,5.0,35107.0,136.0,666.7,6.0,24.0,1984.0,40.0,7,235.0,6.5,4400.0,320.0,1180.0,4030.0,1740.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,95,5.0,24639.0,119.0,769.2,5.2,24.0,999.0,40.0,5,187.0,11.2,5000.0,175.0,1205.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,116,5.0,25849.0,118.0,769.2,5.2,24.0,999.0,40.0,6,198.0,9.9,5000.0,200.0,1215.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,95,5.0,26576.0,119.0,769.2,5.2,24.0,999.0,40.0,5,187.0,11.2,5000.0,175.0,1205.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,150,5.0,27519.0,120.0,754.7,5.3,24.0,1498.0,40.0,6,220.0,8.2,5000.0,250.0,1275.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,116,5.0,27729.0,117.0,784.3,5.1,24.0,999.0,40.0,7,198.0,9.9,5000.0,200.0,1245.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,116,5.0,27786.0,119.0,769.2,5.2,24.0,999.0,40.0,6,198.0,9.9,5000.0,200.0,1215.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,116,5.0,28739.0,122.0,740.7,5.4,24.0,999.0,40.0,6,198.0,9.9,5000.0,200.0,1215.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,116,5.0,28877.0,122.0,740.7,5.4,24.0,999.0,40.0,6,198.0,9.9,5000.0,200.0,1215.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,150,5.0,29399.0,120.0,754.7,5.3,24.0,1498.0,40.0,7,220.0,8.2,5000.0,250.0,1280.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,150,5.0,29456.0,120.0,754.7,5.3,24.0,1498.0,40.0,6,220.0,8.2,5000.0,250.0,1275.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,150,5.0,29634.0,124.0,754.7,5.3,24.0,1498.0,40.0,6,220.0,8.2,5000.0,250.0,1275.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,116,5.0,29666.0,117.0,784.3,5.1,24.0,999.0,40.0,7,198.0,9.9,5000.0,200.0,1245.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,150,5.0,30612.0,124.0,754.7,5.3,24.0,1498.0,40.0,6,220.0,8.2,5000.0,250.0,1275.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,150,5.0,30997.0,122.0,754.7,5.3,24.0,1498.0,40.0,7,220.0,8.2,5000.0,250.0,1280.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,150,5.0,31336.0,120.0,754.7,5.3,24.0,1498.0,40.0,7,220.0,8.2,5000.0,250.0,1280.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,150,5.0,32566.0,122.0,754.7,5.3,24.0,1498.0,40.0,7,220.0,8.2,5000.0,250.0,1280.0,4046.0,1756.0,1483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,110,5.0,27529.0,106.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,1295.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,110,4.0,28429.0,104.0,1000.0,4.5,24.0,999.0,45.0,6,210.0,10.6,5500.0,200.0,1300.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,150,5.0,28829.0,111.0,1041.7,4.8,24.0,1498.0,50.0,6,224.0,8.4,5000.0,250.0,1355.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,110,5.0,29529.0,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,1295.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,150,4.0,29729.0,108.0,1041.7,4.8,24.0,1498.0,50.0,6,232.0,8.4,5000.0,250.0,1360.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,116,5.0,29769.0,92.0,1428.6,3.5,24.0,1968.0,50.0,6,206.0,10.1,2750.0,300.0,1420.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,110,4.0,30429.0,106.0,1000.0,4.5,24.0,999.0,45.0,6,210.0,10.6,5500.0,200.0,1300.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,116,4.0,30669.0,90.0,1323.5,3.4,24.0,1968.0,45.0,6,210.0,10.1,2750.0,300.0,1425.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,150,5.0,30829.0,113.0,1020.4,4.9,24.0,1498.0,50.0,6,224.0,8.4,5000.0,250.0,1355.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,110,5.0,30879.0,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,1295.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,150,5.0,31009.0,109.0,1041.7,4.8,24.0,1498.0,50.0,7,224.0,8.4,5000.0,250.0,1395.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,150,4.0,31729.0,111.0,1041.7,4.8,24.0,1498.0,50.0,6,232.0,8.4,5000.0,250.0,1360.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,116,5.0,31769.0,94.0,1388.9,3.6,24.0,1968.0,50.0,6,206.0,10.1,2750.0,300.0,1420.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,110,4.0,31779.0,108.0,957.4,4.7,24.0,999.0,45.0,6,210.0,10.6,5500.0,200.0,1300.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,110,5.0,31879.0,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,1295.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,4.0,31909.0,107.0,1063.8,4.7,24.0,1498.0,50.0,7,232.0,8.4,5000.0,250.0,1395.0,4495.0,1816.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,110,5.0,32029.0,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,1295.0,4343.0,1816.0,1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
